Event_1,Event_2,Correlation
Previous_Core Retail Sales (MoM) (Feb),Forecast_NY Empire State Manufacturing Index (Mar),0.7018180607051335
Previous_Core Retail Sales (MoM) (Feb),Forecast_PPI (MoM) (Feb),0.9739232448498174
Previous_Core Retail Sales (MoM) (Feb),Forecast_PPI (YoY) (Feb),0.9896472825492644
Previous_Core Retail Sales (MoM) (Feb),Forecast_Retail Control (MoM) (Feb),-0.9153558745239456
Previous_Core Retail Sales (MoM) (Feb),Previous_Core PPI (YoY) (Feb),0.9153558745239467
Previous_Core Retail Sales (MoM) (Feb),Previous_PPI (MoM) (Feb),0.9739232448498175
Previous_Core Retail Sales (MoM) (Feb),Previous_PPI (YoY) (Feb),0.9964068108594193
Previous_Core Retail Sales (MoM) (Feb),Previous_Retail Control (MoM) (Feb),0.969091856524589
Previous_Core Retail Sales (MoM) (Feb),Previous_Retail Sales (MoM) (Feb),0.9996446426735828
Previous_Core Retail Sales (MoM) (Feb),Previous_Retail Sales (YoY) (Feb),0.9883197900608955
Previous_Core Retail Sales (MoM) (Feb),Previous_Retail Sales Ex Gas/Autos (MoM) (Feb),0.999193878319684
Previous_Core Retail Sales (MoM) (Jan),Forecast_Core Retail Sales (MoM) (Jan),0.9825683151278234
Previous_Core Retail Sales (MoM) (Jan),Forecast_Retail Control (MoM) (Jan),0.9596669822473007
Previous_Core Retail Sales (MoM) (Jan),Forecast_Retail Sales (MoM) (Jan),0.9871165836979087
Previous_Core Retail Sales (MoM) (Jan),Previous_Retail Control (MoM) (Jan),0.9957829741170204
Previous_Core Retail Sales (MoM) (Jan),Previous_Retail Sales (MoM) (Jan),0.9998353270528946
Previous_Core Retail Sales (MoM) (Jan),Previous_Retail Sales Ex Gas/Autos (MoM) (Jan),0.9988220947137537
Previous_Core Retail Sales (MoM) (Jul),Forecast_Core Retail Sales (MoM) (Jul),0.999999999999997
Previous_Core Retail Sales (MoM) (Jul),Forecast_Export Price Index (MoM) (Jul),0.999999999999999
Previous_Core Retail Sales (MoM) (Jul),Forecast_Export Price Index (YoY),0.968966904186947
Previous_Core Retail Sales (MoM) (Jul),Forecast_Import Price Index (MoM) (Jul),1.0
Previous_Core Retail Sales (MoM) (Jul),Forecast_NY Empire State Manufacturing Index (Aug),-0.9999999999999989
Previous_Core Retail Sales (MoM) (Jul),Forecast_Retail Control (MoM) (Jul),1.0
Previous_Core Retail Sales (MoM) (Jul),Forecast_Retail Sales (MoM) (Jul),0.9999999999999988
Previous_Core Retail Sales (MoM) (Jul),Forecast_Retail Sales (YoY) (Jul),1.000000000000001
Previous_Core Retail Sales (MoM) (Jul),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jul),0.9999999999999996
Previous_Core Retail Sales (MoM) (Jul),Previous_Export Price Index (MoM) (Jul),0.9999999999999978
Previous_Core Retail Sales (MoM) (Jul),Previous_Import Price Index (MoM) (Jul),0.999999999999999
Previous_Core Retail Sales (MoM) (Jul),Previous_NY Empire State Manufacturing Index (Aug),-1.0000000000000013
Previous_Core Retail Sales (MoM) (Jul),Previous_Retail Control (MoM) (Jul),0.999999999999999
Previous_Core Retail Sales (MoM) (Jul),Previous_Retail Sales (MoM) (Jul),0.9999999999999998
Previous_Core Retail Sales (MoM) (Jul),Previous_Retail Sales (YoY) (Jul),0.999999999999999
Previous_Core Retail Sales (MoM) (Jul),Previous_Retail Sales Ex Gas/Autos (MoM) (Jul),0.9999999999999989
Previous_Core Retail Sales (MoM) (Jun),Forecast_Core Retail Sales (MoM) (Jun),1.0
Previous_Core Retail Sales (MoM) (Jun),Forecast_Retail Control (MoM) (Jun),-1.0
Previous_Core Retail Sales (MoM) (Jun),Forecast_Retail Sales (MoM) (Jun),0.9999999999999982
Previous_Core Retail Sales (MoM) (Jun),Forecast_Retail Sales (YoY) (Jun),0.999999999999998
Previous_Core Retail Sales (MoM) (Jun),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jun),-0.9999999999999982
Previous_Core Retail Sales (MoM) (Jun),Previous_Retail Control (MoM) (Jun),-0.9999999999999982
Previous_Core Retail Sales (MoM) (Jun),Previous_Retail Sales (MoM) (Jun),0.9999999999999982
Previous_Core Retail Sales (MoM) (Jun),Previous_Retail Sales (YoY) (Jun),0.9999999999999961
Previous_Core Retail Sales (MoM) (Jun),Previous_Retail Sales Ex Gas/Autos (MoM) (Jun),1.0
Previous_Core Retail Sales (MoM) (Mar),Forecast_Core Retail Sales (MoM) (Mar),0.9500920502152566
Previous_Core Retail Sales (MoM) (Mar),Forecast_Export Price Index (MoM) (Mar),0.8480913588823733
Previous_Core Retail Sales (MoM) (Mar),Forecast_Import Price Index (MoM) (Mar),0.8315610235674562
Previous_Core Retail Sales (MoM) (Mar),Forecast_Retail Sales (MoM) (Mar),0.9955002642432055
Previous_Core Retail Sales (MoM) (Mar),Forecast_Retail Sales (YoY) (Mar),0.8480913588823686
Previous_Core Retail Sales (MoM) (Mar),Forecast_Retail Sales Ex Gas/Autos (MoM) (Mar),0.7428390352417547
Previous_Core Retail Sales (MoM) (Mar),Previous_Export Price Index (MoM) (Mar),0.736449228005076
Previous_Core Retail Sales (MoM) (Mar),Previous_Import Price Index (MoM) (Mar),0.8226966856700759
Previous_Core Retail Sales (MoM) (Mar),Previous_Retail Control (MoM) (Mar),0.9744219697761756
Previous_Core Retail Sales (MoM) (Mar),Previous_Retail Sales (YoY) (Mar),0.9998464091430941
Previous_Core Retail Sales (MoM) (Mar),Previous_Retail Sales Ex Gas/Autos (MoM) (Mar),0.8908908661416223
Previous_Core Retail Sales (MoM) (May),Forecast_Export Price Index (MoM) (May),1.0000000000000007
Previous_Core Retail Sales (MoM) (May),Forecast_NY Empire State Manufacturing Index (Jun),-0.9999999999999984
Previous_Core Retail Sales (MoM) (May),Forecast_Philadelphia Fed Manufacturing Index (Jun),0.9999999999999981
Previous_Core Retail Sales (MoM) (May),Forecast_Philly Fed Business Conditions (Jun),-0.9999999999999992
Previous_Core Retail Sales (MoM) (May),Forecast_Philly Fed CAPEX Index (Jun),-0.9999999999999984
Previous_Core Retail Sales (MoM) (May),Forecast_Philly Fed Employment (Jun),-1.000000000000001
Previous_Core Retail Sales (MoM) (May),Forecast_Philly Fed New Orders (Jun),-1.0
Previous_Core Retail Sales (MoM) (May),Forecast_Philly Fed Prices Paid (Jun),-1.000000000000001
Previous_Core Retail Sales (MoM) (May),Forecast_Retail Control (MoM) (May),-0.9999999999999982
Previous_Core Retail Sales (MoM) (May),Forecast_Retail Sales (MoM) (May),-0.9999999999999982
Previous_Core Retail Sales (MoM) (May),Forecast_Retail Sales Ex Gas/Autos (MoM) (May),-0.9999999999999993
Previous_Core Retail Sales (MoM) (May),Previous_Export Price Index (MoM) (May),0.9999999999999992
Previous_Core Retail Sales (MoM) (May),Previous_Import Price Index (MoM) (May),0.9999999999999992
Previous_Core Retail Sales (MoM) (May),Previous_NY Empire State Manufacturing Index (Jun),-1.0
Previous_Core Retail Sales (MoM) (May),Previous_Philadelphia Fed Manufacturing Index (Jun),0.9999999999999973
Previous_Core Retail Sales (MoM) (May),Previous_Philly Fed Business Conditions (Jun),-0.9999999999999998
Previous_Core Retail Sales (MoM) (May),Previous_Philly Fed CAPEX Index (Jun),-0.9999999999999996
Previous_Core Retail Sales (MoM) (May),Previous_Philly Fed Employment (Jun),-1.0000000000000004
Previous_Core Retail Sales (MoM) (May),Previous_Philly Fed New Orders (Jun),1.0000000000000022
Previous_Core Retail Sales (MoM) (May),Previous_Philly Fed Prices Paid (Jun),0.9999999999999982
Previous_Core Retail Sales (MoM) (May),Previous_Retail Control (MoM) (May),0.9999999999999981
Previous_Core Retail Sales (MoM) (May),Previous_Retail Sales (MoM) (May),0.9999999999999983
Previous_Core Retail Sales (MoM) (May),Previous_Retail Sales (YoY) (May),-0.9999999999999983
Previous_Core Retail Sales (MoM) (May),Previous_Retail Sales Ex Gas/Autos (MoM) (May),0.9999999999999982
Previous_Core Retail Sales (MoM) (Nov),Forecast_Core Retail Sales (MoM) (Nov),1.0000000000000002
Previous_Core Retail Sales (MoM) (Nov),Forecast_Export Price Index (MoM) (Nov),1.0000000000000002
Previous_Core Retail Sales (MoM) (Nov),Forecast_Import Price Index (MoM) (Nov),1.0
Previous_Core Retail Sales (MoM) (Nov),Forecast_Retail Sales (MoM) (Nov),1.0
Previous_Core Retail Sales (MoM) (Nov),Previous_Import Price Index (MoM) (Nov),1.0000000000000002
Previous_Core Retail Sales (MoM) (Nov),Previous_Retail Control (MoM) (Nov),1.0
Previous_Core Retail Sales (MoM) (Nov),Previous_Retail Sales (MoM) (Nov),1.0000000000000007
Previous_Core Retail Sales (MoM) (Nov),Previous_Retail Sales (YoY) (Nov),0.9999999999999997
Previous_Core Retail Sales (MoM) (Nov),Previous_Retail Sales Ex Gas/Autos (MoM) (Nov),1.0000000000000007
Previous_Core Retail Sales (MoM) (Oct),Forecast_Core PPI (MoM) (Oct),1.000000000000001
Previous_Core Retail Sales (MoM) (Oct),Forecast_Core PPI (YoY) (Oct),1.000000000000001
Previous_Core Retail Sales (MoM) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-1.0000000000000009
Previous_Core Retail Sales (MoM) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-1.0000000000000018
Previous_Core Retail Sales (MoM) (Oct),Forecast_PPI (MoM) (Oct),1.000000000000001
Previous_Core Retail Sales (MoM) (Oct),Forecast_PPI (YoY) (Oct),1.0000000000000009
Previous_Core Retail Sales (MoM) (Oct),Forecast_Retail Sales (MoM) (Oct),-0.9999999999999984
Previous_Core Retail Sales (MoM) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-0.9999999999999982
Previous_Core Retail Sales (MoM) (Oct),Previous_Core PPI (MoM) (Oct),0.9999999999999982
Previous_Core Retail Sales (MoM) (Oct),Previous_Core PPI (YoY) (Oct),1.000000000000001
Previous_Core Retail Sales (MoM) (Oct),Previous_NY Empire State Manufacturing Index (Nov),-0.9999999999999992
Previous_Core Retail Sales (MoM) (Oct),Previous_PPI (MoM) (Oct),1.0000000000000027
Previous_Core Retail Sales (MoM) (Oct),Previous_PPI (YoY) (Oct),1.0000000000000024
Previous_Core Retail Sales (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),0.9999999999999984
Previous_Core Retail Sales (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),0.9999999999999984
Previous_Core Retail Sales (MoM) (Oct),Previous_Retail Control (MoM) (Oct),0.9999999999999979
Previous_Core Retail Sales (MoM) (Oct),Previous_Retail Sales (MoM) (Oct),0.9999999999999979
Previous_Core Retail Sales (MoM) (Oct),Previous_Retail Sales (YoY) (Oct),1.0000000000000024
Previous_Core Retail Sales (MoM) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),1.0
Previous_Core Retail Sales (MoM) (Sep),Forecast_Core Retail Sales (MoM) (Sep),-0.9999999999999993
Previous_Core Retail Sales (MoM) (Sep),Forecast_Retail Control (MoM) (Sep),-1.0
Previous_Core Retail Sales (MoM) (Sep),Forecast_Retail Sales (MoM) (Sep),-0.9999999999999993
Previous_Core Retail Sales (MoM) (Sep),Forecast_Retail Sales Ex Gas/Autos (MoM) (Sep),-1.0
Previous_Core Retail Sales (MoM) (Sep),Previous_Retail Control (MoM) (Sep),-0.9999999999999993
Previous_Core Retail Sales (MoM) (Sep),Previous_Retail Sales (MoM) (Sep),0.9999999999999992
Previous_Core Retail Sales (MoM) (Sep),Previous_Retail Sales (YoY) (Sep),-1.0000000000000004
Previous_Core Retail Sales (MoM) (Sep),Previous_Retail Sales Ex Gas/Autos (MoM) (Sep),-1.0
Previous_Corporate Profits (QoQ) (Q1),Forecast_Chicago Fed National Activity (Apr),-0.788170203177041
Previous_Corporate Profits (QoQ) (Q1),Previous_Chicago Fed National Activity (Apr),-0.7881702031770426
Previous_Corporate Profits (QoQ) (Q1),Previous_GDP Sales (Q1),-0.7623844920795764
Previous_Corporate Profits (QoQ) (Q1),Previous_Real Consumer Spending (Q1),-0.8186122109575565
Previous_Corporate Profits (QoQ) (Q2),Forecast_Goods Trade Balance (Jul),-0.7605156849473586
Previous_Corporate Profits (QoQ) (Q2),Forecast_PCE Prices (Q2),-0.7605156849473599
Previous_Corporate Profits (QoQ) (Q2),Previous_Core PCE Prices (Q2),-0.8363024493315045
Previous_Corporate Profits (QoQ) (Q2),Previous_GDP Price Index (QoQ) (Q2),-0.8498001883265544
Previous_Corporate Profits (QoQ) (Q2),Previous_GDP Sales (Q2),-0.8317676414062485
Previous_Corporate Profits (QoQ) (Q2),Previous_Goods Trade Balance (Jul),-0.760515684947361
Previous_Corporate Profits (QoQ) (Q2),Previous_PCE Prices (Q2),-0.8306625853566009
Previous_Corporate Profits (QoQ) (Q2),Previous_Real Consumer Spending (Q2),-0.8286693183191739
Previous_Corporate Profits (QoQ) (Q3),Forecast_PCE Prices (Q3),-0.7582193541068448
Previous_Corporate Profits (QoQ) (Q3),Forecast_Real Consumer Spending (Q3),-0.8050008010734764
Previous_Corporate Profits (QoQ) (Q4),Previous_Real Consumer Spending (Q4),0.7414470924823328
Previous_Current Account (Q1),Forecast_Chicago Fed National Activity (May),0.9999999999999987
Previous_Current Account (Q1),Forecast_Current Account (Q1),0.9999999999999987
Previous_Current Account (Q1),Previous_Chicago Fed National Activity (May),1.0000000000000024
Previous_Current Account (Q2),Forecast_Current Account (Q2),1.000000000000001
Previous_Current Account (Q2),Forecast_Philadelphia Fed Manufacturing Index (Sep),-0.9999999999999991
Previous_Current Account (Q2),Previous_Philadelphia Fed Manufacturing Index (Sep),-0.999999999999999
Previous_Current Account (Q2),Previous_Philly Fed Business Conditions (Sep),1.0
Previous_Current Account (Q2),Previous_Philly Fed CAPEX Index (Sep),1.0000000000000007
Previous_Current Account (Q2),Previous_Philly Fed Employment (Sep),1.0
Previous_Current Account (Q2),Previous_Philly Fed New Orders (Sep),-1.0000000000000009
Previous_Current Account (Q2),Previous_Philly Fed Prices Paid (Sep),0.9999999999999997
Previous_Current Account (Q3),Forecast_Current Account (Q3),-1.000000000000002
Previous_Current Account (Q4),Forecast_Building Permits (MoM) (Feb),0.9915081595064695
Previous_Current Account (Q4),Previous_Building Permits (Feb),0.7413418391382536
Previous_Current Account (Q4),Previous_Building Permits (MoM) (Feb),0.7276002137523029
Previous_Dallas Fed Mfg Business Index (Apr),Forecast_Dallas Fed Mfg Business Index (Apr),0.9999156780772316
Previous_Dallas Fed Mfg Business Index (Aug),Forecast_Dallas Fed Mfg Business Index (Aug),1.0000000000000009
Previous_Dallas Fed Mfg Business Index (Jul),Forecast_Dallas Fed Mfg Business Index (Jul),1.0000000000000016
Previous_Dallas Fed Mfg Business Index (Jun),Forecast_Dallas Fed Mfg Business Index (Jun),0.9999999999999991
Previous_Dallas Fed PCE (Jun),Forecast_Dallas Fed PCE (Jun),1.000000000000001
Previous_Dallas Fed PCE (Sep),Forecast_Michigan Current Conditions (Oct),0.7256674393982945
Previous_Dallas Fed PCE (Sep),Previous_Michigan 1-Year Inflation Expectations (Oct),0.8574078160650717
Previous_Dallas Fed PCE (Sep),Previous_Michigan 5-Year Inflation Expectations (Oct),0.7068857757799337
Previous_Dallas Fed PCE (Sep),Previous_Michigan Consumer Expectations (Oct),-0.7841338747957131
Previous_Dallas Fed Services Revenues,Previous_Texas Services Sector Outlook (Mar),0.9835024562355187
Previous_Dallas Fed Services Revenues (Apr),Previous_Texas Services Sector Outlook (Apr),0.9682148552564878
Previous_Dallas Fed Services Revenues (Aug),Forecast_Dallas Fed Services Revenues (Aug),1.0000000000000016
Previous_Dallas Fed Services Revenues (Aug),Forecast_Texas Services Sector Outlook (Aug),0.9999999999999977
Previous_Dallas Fed Services Revenues (Aug),Previous_Texas Services Sector Outlook (Aug),1.000000000000002
Previous_Dallas Fed Services Revenues (Dec),Previous_Texas Services Sector Outlook (Dec),0.9999999999999991
Previous_Dallas Fed Services Revenues (Feb),Previous_Texas Services Sector Outlook (Feb),0.8127762587984697
Previous_Dallas Fed Services Revenues (Jul),Forecast_Dallas Fed Services Revenues (Jul),1.0000000000000018
Previous_Dallas Fed Services Revenues (Jul),Forecast_Texas Services Sector Outlook (Jul),0.9999999999999991
Previous_Dallas Fed Services Revenues (Jul),Previous_Texas Services Sector Outlook (Jul),1.0000000000000007
Previous_Dallas Fed Services Revenues (Jun),Forecast_Dallas Fed Services Revenues (Jun),0.9999999999999972
Previous_Dallas Fed Services Revenues (Jun),Previous_Texas Services Sector Outlook (Jun),-0.9999999999999989
Previous_Dallas Fed Services Revenues (Nov),Previous_Texas Services Sector Outlook (Nov),-0.9999999999999997
Previous_Dallas Fed Services Revenues (Oct),Previous_Texas Services Sector Outlook (Oct),1.0000000000000007
Previous_Dallas Fed Services Revenues (Sep),Previous_Texas Services Sector Outlook (Sep),0.9999999999999989
Previous_Distillate Fuel Production,Previous_EIA Weekly Refinery Utilization Rates (WoW),0.7036491145499889
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Core Durable Goods Orders (MoM) (Apr),1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Core PCE Price Index (MoM) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Core PCE Price Index (YoY) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Durable Goods Orders (MoM) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Goods Orders Non Defense Ex Air (MoM) (Apr),-0.9999999999999981
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Goods Trade Balance (Apr),0.9999999999999978
Previous_Durable Goods Orders (MoM) (Apr),Forecast_PCE Price index (YoY) (Apr),-1.0000000000000004
Previous_Durable Goods Orders (MoM) (Apr),Forecast_Personal Spending (MoM) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Previous_Core Durable Goods Orders (MoM) (Apr),1.0000000000000004
Previous_Durable Goods Orders (MoM) (Apr),Previous_Core PCE Price Index (MoM) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Previous_Core PCE Price Index (YoY) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Previous_Durables Excluding Defense (MoM) (Apr),0.9996539081093709
Previous_Durable Goods Orders (MoM) (Apr),Previous_Goods Orders Non Defense Ex Air (MoM) (Apr),-1.0000000000000004
Previous_Durable Goods Orders (MoM) (Apr),Previous_Goods Trade Balance (Apr),0.9999999999999988
Previous_Durable Goods Orders (MoM) (Apr),Previous_PCE Price index (YoY) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Previous_PCE price index (MoM) (Apr),-0.9999999999999988
Previous_Durable Goods Orders (MoM) (Apr),Previous_Personal Income (MoM) (Apr),-1.0000000000000002
Previous_Durable Goods Orders (MoM) (Apr),Previous_Personal Spending (MoM) (Apr),-1.0000000000000013
Previous_Durable Goods Orders (MoM) (Apr),Previous_Real Personal Consumption (MoM) (Apr),-1.0000000000000004
Previous_Durable Goods Orders (MoM) (Aug),Forecast_Core Durable Goods Orders (MoM) (Aug),0.9999999999999993
Previous_Durable Goods Orders (MoM) (Aug),Forecast_Durable Goods Orders (MoM) (Aug),0.999999999999998
Previous_Durable Goods Orders (MoM) (Aug),Forecast_Goods Orders Non Defense Ex Air (MoM) (Aug),1.000000000000001
Previous_Durable Goods Orders (MoM) (Aug),Previous_Core Durable Goods Orders (MoM) (Aug),0.9999999999999993
Previous_Durable Goods Orders (MoM) (Aug),Previous_Durables Excluding Defense (MoM) (Aug),0.999999999999999
Previous_Durable Goods Orders (MoM) (Aug),Previous_Goods Orders Non Defense Ex Air (MoM) (Aug),0.9999999999999998
Previous_Durable Goods Orders (MoM) (Dec),Forecast_Durable Goods Orders (MoM) (Dec),0.9539808072020577
Previous_Durable Goods Orders (MoM) (Dec),Previous_Core Durable Goods Orders (MoM) (Dec),-0.983494454152482
Previous_Durable Goods Orders (MoM) (Dec),Previous_Durables Excluding Defense (MoM) (Dec),0.9999389737218213
Previous_Durable Goods Orders (MoM) (Dec),Previous_Goods Trade Balance (Dec),-0.9196027057460242
Previous_Durable Goods Orders (MoM) (Feb),Forecast_Goods Orders Non Defense Ex Air (MoM) (Feb),0.9599317537193564
Previous_Durable Goods Orders (MoM) (Feb),Previous_Durables Excluding Defense (MoM) (Feb),0.9997893274333693
Previous_Durable Goods Orders (MoM) (Feb),Previous_Goods Orders Non Defense Ex Air (MoM) (Feb),0.8577816643785918
Previous_Durable Goods Orders (MoM) (Jan),Forecast_Durable Goods Orders (MoM) (Jan),0.8063196652258071
Previous_Durable Goods Orders (MoM) (Jan),Previous_Core Durable Goods Orders (MoM) (Jan),-0.7495077458344691
Previous_Durable Goods Orders (MoM) (Jan),Previous_Durables Excluding Defense (MoM) (Jan),0.9980729064720091
Previous_Durable Goods Orders (MoM) (Jan),Previous_Goods Orders Non Defense Ex Air (MoM) (Jan),-0.9997293904162672
Previous_Durable Goods Orders (MoM) (Jul),Forecast_Core Durable Goods Orders (MoM) (Jul),-1.0
Previous_Durable Goods Orders (MoM) (Jul),Forecast_Durable Goods Orders (MoM) (Jul),1.0
Previous_Durable Goods Orders (MoM) (Jul),Previous_Chicago Fed National Activity (Jul),-0.9999999999999998
Previous_Durable Goods Orders (MoM) (Jul),Previous_Core Durable Goods Orders (MoM) (Jul),-1.0
Previous_Durable Goods Orders (MoM) (Jul),Previous_Durables Excluding Defense (MoM) (Jul),0.9999608445478119
Previous_Durable Goods Orders (MoM) (Jul),Previous_Goods Orders Non Defense Ex Air (MoM),-1.0000000000000007
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Core Durable Goods Orders (MoM) (Jun),0.9999999999999988
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Core PCE Prices (Q2),-0.8943713032846432
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Durable Goods Orders (MoM) (Jun),1.0000000000000016
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Durables Excluding Defense (MoM) (Jun),1.0000000000000016
Previous_Durable Goods Orders (MoM) (Jun),Forecast_GDP (QoQ) (Q2),0.8944831066660469
Previous_Durable Goods Orders (MoM) (Jun),Forecast_GDP Price Index (QoQ) (Q2),-0.9116689443194057
Previous_Durable Goods Orders (MoM) (Jun),Forecast_GDP Sales (Q2),0.9878890916194708
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Goods Orders Non Defense Ex Air (MoM) (Jun),0.9999999999999989
Previous_Durable Goods Orders (MoM) (Jun),Forecast_Goods Trade Balance (Jun),1.0
Previous_Durable Goods Orders (MoM) (Jun),Previous_Durables Excluding Defense (MoM) (Jun),0.9977853426648322
Previous_Durable Goods Orders (MoM) (Jun),Previous_GDP (QoQ) (Q2),0.9428090876464501
