Event_1,Event_2,Correlation
Forecast_Retail Inventories Ex Auto (Dec),Previous_Business Inventories (MoM) (Dec),-0.8944677251741296
Forecast_Retail Inventories Ex Auto (Feb),Forecast_Business Inventories (MoM) (Feb),0.7072669594151705
Forecast_Retail Inventories Ex Auto (Feb),Forecast_Michigan 1-Year Inflation Expectations (Apr),-0.9799601375967804
Forecast_Retail Inventories Ex Auto (Feb),Forecast_Michigan Consumer Sentiment (Apr),-0.7676887919457106
Forecast_Retail Inventories Ex Auto (Feb),Previous_Business Inventories (MoM) (Feb),-0.706946566665133
Forecast_Retail Inventories Ex Auto (Feb),Previous_Michigan 1-Year Inflation Expectations (Apr),-0.9407190056506943
Forecast_Retail Inventories Ex Auto (Jan),Forecast_Business Inventories (MoM) (Jan),0.706946566665133
Forecast_Retail Inventories Ex Auto (Jan),Forecast_NAHB Housing Market Index (Mar),-0.7999021272238701
Forecast_Retail Inventories Ex Auto (Jan),Previous_Business Inventories (MoM) (Jan),0.7999021272238723
Forecast_Retail Inventories Ex Auto (Jun),Forecast_Business Inventories (MoM) (Jun),0.9999999999999998
Forecast_Retail Inventories Ex Auto (Jun),Forecast_NAHB Housing Market Index (Aug),0.9999999999999992
Forecast_Retail Inventories Ex Auto (Jun),Previous_Business Inventories (MoM) (Jun),0.9999999999999998
Forecast_Retail Inventories Ex Auto (Jun),Previous_NAHB Housing Market Index (Aug),0.9999999999999992
Forecast_Retail Inventories Ex Auto (Mar),Forecast_Core Durable Goods Orders (MoM) (Mar),0.8870033454768091
Forecast_Retail Inventories Ex Auto (Mar),Forecast_Durable Goods Orders (MoM) (Mar),0.9039090403329333
Forecast_Retail Inventories Ex Auto (Mar),Forecast_Goods Orders Non Defense Ex Air (MoM) (Mar),-0.9046209724161404
Forecast_Retail Inventories Ex Auto (Mar),Forecast_Goods Trade Balance (Mar),0.8923790935434036
Forecast_Retail Inventories Ex Auto (Mar),Previous_Core Durable Goods Orders (MoM) (Mar),0.8923557450615816
Forecast_Retail Inventories Ex Auto (Mar),Previous_Durable Goods Orders (MoM) (Mar),0.8305812918543364
Forecast_Retail Inventories Ex Auto (Mar),Previous_Durables Excluding Defense (MoM) (Mar),0.8891675232274254
Forecast_Retail Inventories Ex Auto (Mar),Previous_Goods Orders Non Defense Ex Air (MoM) (Mar),0.7526085389740642
Forecast_Retail Inventories Ex Auto (Mar),Previous_Goods Trade Balance (Mar),0.904620514015611
Forecast_Retail Inventories Ex Auto (May),Previous_Business Inventories (MoM) (May),-1.0
Forecast_Retail Inventories Ex Auto (May),Previous_NAHB Housing Market Index (Jul),-0.9999999999999989
Forecast_Retail Inventories Ex Auto (Nov),Forecast_NAHB Housing Market Index (Jan),-0.7807583449123333
Forecast_Retail Inventories Ex Auto (Nov),Previous_NAHB Housing Market Index (Jan),-0.8681878118855814
Forecast_Retail Sales (MoM) (Apr),Forecast_CPI (MoM) (Apr),0.7069465666651321
Forecast_Retail Sales (MoM) (Apr),Forecast_Retail Control (MoM) (Apr),-0.7069465666651329
Forecast_Retail Sales (MoM) (Apr),Forecast_Retail Sales (YoY) (Apr),0.706946566665132
Forecast_Retail Sales (MoM) (Apr),Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),-0.7069465666651329
Forecast_Retail Sales (MoM) (Apr),Previous_Core CPI (MoM) (Apr),0.7069465666651321
Forecast_Retail Sales (MoM) (Apr),Previous_Retail Sales (YoY) (Apr),0.9998262834702848
Forecast_Retail Sales (MoM) (Aug),Forecast_Core Retail Sales (MoM) (Aug),1.0
Forecast_Retail Sales (MoM) (Aug),Forecast_PPI (MoM) (Aug),0.9999999999999993
Forecast_Retail Sales (MoM) (Aug),Forecast_PPI (YoY) (Aug),1.0
Forecast_Retail Sales (MoM) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999992
Forecast_Retail Sales (MoM) (Aug),Previous_Core PPI (MoM) (Aug),-1.0
Forecast_Retail Sales (MoM) (Aug),Previous_Core PPI (YoY) (Aug),-1.0
Forecast_Retail Sales (MoM) (Aug),Previous_Core Retail Sales (MoM) (Aug),-1.0
Forecast_Retail Sales (MoM) (Aug),Previous_PPI (MoM) (Aug),0.9999999999999992
Forecast_Retail Sales (MoM) (Aug),Previous_PPI (YoY) (Aug),1.0
Forecast_Retail Sales (MoM) (Aug),Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),1.0
Forecast_Retail Sales (MoM) (Aug),Previous_Retail Control (MoM) (Aug),-0.9999999999999992
Forecast_Retail Sales (MoM) (Aug),Previous_Retail Sales (MoM) (Aug),1.0
Forecast_Retail Sales (MoM) (Aug),Previous_Retail Sales (YoY) (Aug),-0.9999999999999973
Forecast_Retail Sales (MoM) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999997
Forecast_Retail Sales (MoM) (Dec),Forecast_Core PPI (YoY) (Dec),0.7443563109459371
Forecast_Retail Sales (MoM) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.9524562089767098
Forecast_Retail Sales (MoM) (Dec),Forecast_PPI (MoM) (Dec),0.7443563109459369
Forecast_Retail Sales (MoM) (Dec),Forecast_PPI (YoY) (Dec),0.7443563109459369
Forecast_Retail Sales (MoM) (Dec),Forecast_Retail Control (MoM) (Dec),0.8321276307399532
Forecast_Retail Sales (MoM) (Dec),Previous_Core PPI (MoM) (Dec),0.8321276307399531
Forecast_Retail Sales (MoM) (Dec),Previous_Core PPI (YoY) (Dec),0.8001719044460952
Forecast_Retail Sales (MoM) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.9785656267837491
Forecast_Retail Sales (MoM) (Dec),Previous_PPI (MoM) (Dec),0.8321276307399532
Forecast_Retail Sales (MoM) (Dec),Previous_PPI (YoY) (Dec),0.8186625301163418
Forecast_Retail Sales (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),0.7441989006640328
Forecast_Retail Sales (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),0.7893580256146602
Forecast_Retail Sales (MoM) (Dec),Previous_Retail Control (MoM) (Dec),0.9988690638293416
Forecast_Retail Sales (MoM) (Dec),Previous_Retail Sales (MoM) (Dec),0.7895169300989293
Forecast_Retail Sales (MoM) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.8321276307399531
Forecast_Retail Sales (MoM) (Feb),Forecast_Core Retail Sales (MoM) (Feb),0.8943866715159922
Forecast_Retail Sales (MoM) (Feb),Previous_Core PPI (MoM) (Feb),0.9999999999999999
Forecast_Retail Sales (MoM) (Feb),Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),0.8681324272826847
Forecast_Retail Sales (MoM) (Feb),Previous_PPI ex. Food/Energy/Transport (YoY) (Feb),-0.8943866715159923
Forecast_Retail Sales (MoM) (Jan),Forecast_Core Retail Sales (MoM) (Jan),0.9996541749980103
Forecast_Retail Sales (MoM) (Jan),Forecast_Retail Control (MoM) (Jan),0.9922839271101984
Forecast_Retail Sales (MoM) (Jan),Previous_Core Retail Sales (MoM) (Jan),0.9871135296209534
Forecast_Retail Sales (MoM) (Jan),Previous_Retail Control (MoM) (Jan),0.9976319513616669
Forecast_Retail Sales (MoM) (Jan),Previous_Retail Sales (MoM) (Jan),0.9840467379394995
Forecast_Retail Sales (MoM) (Jan),Previous_Retail Sales Ex Gas/Autos (MoM) (Jan),0.9937159987401123
Forecast_Retail Sales (MoM) (Jul),Forecast_Core Retail Sales (MoM) (Jul),1.0000000000000029
Forecast_Retail Sales (MoM) (Jul),Forecast_Export Price Index (MoM) (Jul),0.9999999999999983
Forecast_Retail Sales (MoM) (Jul),Forecast_Export Price Index (YoY),0.9689723206613268
Forecast_Retail Sales (MoM) (Jul),Forecast_Import Price Index (MoM) (Jul),0.9999999999999992
Forecast_Retail Sales (MoM) (Jul),Forecast_NY Empire State Manufacturing Index (Aug),-0.9999999999999999
Forecast_Retail Sales (MoM) (Jul),Forecast_Retail Control (MoM) (Jul),0.9999999999999992
Forecast_Retail Sales (MoM) (Jul),Forecast_Retail Sales (YoY) (Jul),1.000000000000002
Forecast_Retail Sales (MoM) (Jul),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jul),1.0000000000000016
Forecast_Retail Sales (MoM) (Jul),Previous_Core Retail Sales (MoM) (Jul),0.9999999999999993
Forecast_Retail Sales (MoM) (Jul),Previous_Export Price Index (MoM) (Jul),1.0000000000000007
Forecast_Retail Sales (MoM) (Jul),Previous_Import Price Index (MoM) (Jul),0.9999999999999983
Forecast_Retail Sales (MoM) (Jul),Previous_NY Empire State Manufacturing Index (Aug),-1.0000000000000029
Forecast_Retail Sales (MoM) (Jul),Previous_Retail Control (MoM) (Jul),0.9999999999999983
Forecast_Retail Sales (MoM) (Jul),Previous_Retail Sales (MoM) (Jul),0.9999999999999993
Forecast_Retail Sales (MoM) (Jul),Previous_Retail Sales (YoY) (Jul),0.9999999999999984
Forecast_Retail Sales (MoM) (Jul),Previous_Retail Sales Ex Gas/Autos (MoM) (Jul),1.0
Forecast_Retail Sales (MoM) (Jun),Forecast_Core Retail Sales (MoM) (Jun),0.9999999999999994
Forecast_Retail Sales (MoM) (Jun),Forecast_Retail Control (MoM) (Jun),-1.0000000000000013
Forecast_Retail Sales (MoM) (Jun),Forecast_Retail Sales (YoY) (Jun),0.9999999999999948
Forecast_Retail Sales (MoM) (Jun),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jun),-1.0
Forecast_Retail Sales (MoM) (Jun),Previous_Core Retail Sales (MoM) (Jun),0.9999999999999992
Forecast_Retail Sales (MoM) (Jun),Previous_Retail Control (MoM) (Jun),-1.0
Forecast_Retail Sales (MoM) (Jun),Previous_Retail Sales (MoM) (Jun),1.0
Forecast_Retail Sales (MoM) (Jun),Previous_Retail Sales (YoY) (Jun),0.9999999999999992
Forecast_Retail Sales (MoM) (Jun),Previous_Retail Sales Ex Gas/Autos (MoM) (Jun),0.9999999999999993
Forecast_Retail Sales (MoM) (Mar),Forecast_Core Retail Sales (MoM) (Mar),0.9162281657290113
Forecast_Retail Sales (MoM) (Mar),Forecast_Export Price Index (MoM) (Mar),0.8944677251741268
Forecast_Retail Sales (MoM) (Mar),Forecast_Import Price Index (MoM) (Mar),0.8770610792782744
Forecast_Retail Sales (MoM) (Mar),Forecast_Retail Sales (YoY) (Mar),0.8944677251741253
Forecast_Retail Sales (MoM) (Mar),Previous_Core Retail Sales (MoM) (Mar),0.9954989467892253
Forecast_Retail Sales (MoM) (Mar),Previous_Export Price Index (MoM) (Mar),0.7766665587812529
Forecast_Retail Sales (MoM) (Mar),Previous_Import Price Index (MoM) (Mar),0.8677177875363917
Forecast_Retail Sales (MoM) (Mar),Previous_Retail Control (MoM) (Mar),0.9487262666986787
Forecast_Retail Sales (MoM) (Mar),Previous_Retail Sales (MoM) (Mar),0.7592982602673918
Forecast_Retail Sales (MoM) (Mar),Previous_Retail Sales (YoY) (Mar),0.9936847629910369
Forecast_Retail Sales (MoM) (Mar),Previous_Retail Sales Ex Gas/Autos (MoM) (Mar),0.8437916540773757
Forecast_Retail Sales (MoM) (May),Forecast_Export Price Index (MoM) (May),-0.9999999999999996
Forecast_Retail Sales (MoM) (May),Forecast_NY Empire State Manufacturing Index (Jun),1.0
Forecast_Retail Sales (MoM) (May),Forecast_Philadelphia Fed Manufacturing Index (Jun),-1.0
Forecast_Retail Sales (MoM) (May),Forecast_Philly Fed Business Conditions (Jun),0.9999999999999984
Forecast_Retail Sales (MoM) (May),Forecast_Philly Fed CAPEX Index (Jun),1.0
Forecast_Retail Sales (MoM) (May),Forecast_Philly Fed Employment (Jun),0.999999999999998
Forecast_Retail Sales (MoM) (May),Forecast_Philly Fed New Orders (Jun),0.9999999999999984
Forecast_Retail Sales (MoM) (May),Forecast_Philly Fed Prices Paid (Jun),0.999999999999998
Forecast_Retail Sales (MoM) (May),Forecast_Retail Control (MoM) (May),1.0
Forecast_Retail Sales (MoM) (May),Forecast_Retail Sales Ex Gas/Autos (MoM) (May),0.9999999999999978
Forecast_Retail Sales (MoM) (May),Previous_Core Retail Sales (MoM) (May),-0.9999999999999984
Forecast_Retail Sales (MoM) (May),Previous_Export Price Index (MoM) (May),-1.0000000000000013
Forecast_Retail Sales (MoM) (May),Previous_Import Price Index (MoM) (May),-1.0000000000000013
Forecast_Retail Sales (MoM) (May),Previous_NY Empire State Manufacturing Index (Jun),0.9999999999999984
Forecast_Retail Sales (MoM) (May),Previous_Philadelphia Fed Manufacturing Index (Jun),-0.9999999999999973
Forecast_Retail Sales (MoM) (May),Previous_Philly Fed Business Conditions (Jun),1.0000000000000002
Forecast_Retail Sales (MoM) (May),Previous_Philly Fed CAPEX Index (Jun),1.0
Forecast_Retail Sales (MoM) (May),Previous_Philly Fed Employment (Jun),0.9999999999999999
Forecast_Retail Sales (MoM) (May),Previous_Philly Fed New Orders (Jun),-1.0000000000000009
Forecast_Retail Sales (MoM) (May),Previous_Philly Fed Prices Paid (Jun),-1.0
Forecast_Retail Sales (MoM) (May),Previous_Retail Control (MoM) (May),-1.0
Forecast_Retail Sales (MoM) (May),Previous_Retail Sales (MoM) (May),-1.0
Forecast_Retail Sales (MoM) (May),Previous_Retail Sales (YoY) (May),0.9999999999999967
Forecast_Retail Sales (MoM) (May),Previous_Retail Sales Ex Gas/Autos (MoM) (May),-1.0
Forecast_Retail Sales (MoM) (Nov),Forecast_Core Retail Sales (MoM) (Nov),1.0000000000000002
Forecast_Retail Sales (MoM) (Nov),Forecast_Export Price Index (MoM) (Nov),0.9999999999999998
Forecast_Retail Sales (MoM) (Nov),Forecast_Import Price Index (MoM) (Nov),1.0
Forecast_Retail Sales (MoM) (Nov),Previous_Core Retail Sales (MoM) (Nov),1.0
Forecast_Retail Sales (MoM) (Nov),Previous_Import Price Index (MoM) (Nov),0.9999999999999998
Forecast_Retail Sales (MoM) (Nov),Previous_Retail Control (MoM) (Nov),1.0
Forecast_Retail Sales (MoM) (Nov),Previous_Retail Sales (MoM) (Nov),1.0
Forecast_Retail Sales (MoM) (Nov),Previous_Retail Sales (YoY) (Nov),1.0000000000000016
Forecast_Retail Sales (MoM) (Nov),Previous_Retail Sales Ex Gas/Autos (MoM) (Nov),1.0
Forecast_Retail Sales (MoM) (Oct),Forecast_Core PPI (MoM) (Oct),-1.0000000000000007
Forecast_Retail Sales (MoM) (Oct),Forecast_Core PPI (YoY) (Oct),-1.0000000000000007
Forecast_Retail Sales (MoM) (Oct),Forecast_Core Retail Sales (MoM) (Oct),1.0000000000000007
Forecast_Retail Sales (MoM) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),0.9999999999999997
Forecast_Retail Sales (MoM) (Oct),Forecast_PPI (MoM) (Oct),-1.0000000000000007
Forecast_Retail Sales (MoM) (Oct),Forecast_PPI (YoY) (Oct),-1.0000000000000009
Forecast_Retail Sales (MoM) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),1.0
Forecast_Retail Sales (MoM) (Oct),Previous_Core PPI (MoM) (Oct),-1.0
Forecast_Retail Sales (MoM) (Oct),Previous_Core PPI (YoY) (Oct),-1.0000000000000007
Forecast_Retail Sales (MoM) (Oct),Previous_Core Retail Sales (MoM) (Oct),-0.9999999999999986
Forecast_Retail Sales (MoM) (Oct),Previous_NY Empire State Manufacturing Index (Nov),1.0000000000000036
Forecast_Retail Sales (MoM) (Oct),Previous_PPI (MoM) (Oct),-1.0000000000000018
Forecast_Retail Sales (MoM) (Oct),Previous_PPI (YoY) (Oct),-1.0000000000000018
Forecast_Retail Sales (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),-1.0
Forecast_Retail Sales (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),-1.0
Forecast_Retail Sales (MoM) (Oct),Previous_Retail Control (MoM) (Oct),-0.9999999999999996
Forecast_Retail Sales (MoM) (Oct),Previous_Retail Sales (MoM) (Oct),-0.9999999999999996
Forecast_Retail Sales (MoM) (Oct),Previous_Retail Sales (YoY) (Oct),-0.9999999999999982
Forecast_Retail Sales (MoM) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),-0.9999999999999986
Forecast_Retail Sales (MoM) (Sep),Forecast_Core Retail Sales (MoM) (Sep),1.0
Forecast_Retail Sales (MoM) (Sep),Forecast_Retail Control (MoM) (Sep),0.9999999999999997
Forecast_Retail Sales (MoM) (Sep),Forecast_Retail Sales Ex Gas/Autos (MoM) (Sep),0.9999999999999997
Forecast_Retail Sales (MoM) (Sep),Previous_Core Retail Sales (MoM) (Sep),-1.0000000000000009
Forecast_Retail Sales (MoM) (Sep),Previous_Retail Control (MoM) (Sep),1.0
Forecast_Retail Sales (MoM) (Sep),Previous_Retail Sales (MoM) (Sep),-1.0
Forecast_Retail Sales (MoM) (Sep),Previous_Retail Sales (YoY) (Sep),0.9999999999999997
Forecast_Retail Sales (MoM) (Sep),Previous_Retail Sales Ex Gas/Autos (MoM) (Sep),1.0000000000000009
Forecast_Retail Sales (YoY) (Apr),Forecast_Retail Control (MoM) (Apr),-0.9999999999999968
Forecast_Retail Sales (YoY) (Apr),Forecast_Retail Sales (MoM) (Apr),0.706946566665132
Forecast_Retail Sales (YoY) (Apr),Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),-0.9999999999999968
Forecast_Retail Sales (YoY) (Apr),Previous_Core Retail Sales (MoM) (Apr),-0.7894570653912366
Forecast_Retail Sales (YoY) (Apr),Previous_Retail Sales (MoM) (Apr),-0.8779453303745546
Forecast_Retail Sales (YoY) (Apr),Previous_Retail Sales (YoY) (Apr),0.720006328132147
Forecast_Retail Sales (YoY) (Apr),Previous_Retail Sales Ex Gas/Autos (MoM) (Apr),-0.8088282787809026
Forecast_Retail Sales (YoY) (Jul),Forecast_Core Retail Sales (MoM) (Jul),0.999999999999998
Forecast_Retail Sales (YoY) (Jul),Forecast_Export Price Index (MoM) (Jul),1.0000000000000033
Forecast_Retail Sales (YoY) (Jul),Forecast_Export Price Index (YoY),0.9689723206613277
Forecast_Retail Sales (YoY) (Jul),Forecast_Import Price Index (MoM) (Jul),0.9999999999999997
Forecast_Retail Sales (YoY) (Jul),Forecast_NY Empire State Manufacturing Index (Aug),-1.0
Forecast_Retail Sales (YoY) (Jul),Forecast_Retail Control (MoM) (Jul),0.9999999999999997
Forecast_Retail Sales (YoY) (Jul),Forecast_Retail Sales (MoM) (Jul),1.000000000000002
Forecast_Retail Sales (YoY) (Jul),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jul),1.0000000000000029
Forecast_Retail Sales (YoY) (Jul),Previous_Core Retail Sales (MoM) (Jul),0.9999999999999997
Forecast_Retail Sales (YoY) (Jul),Previous_Export Price Index (MoM) (Jul),1.0000000000000027
Forecast_Retail Sales (YoY) (Jul),Previous_Import Price Index (MoM) (Jul),1.0000000000000036
Forecast_Retail Sales (YoY) (Jul),Previous_NY Empire State Manufacturing Index (Aug),-1.0000000000000038
Forecast_Retail Sales (YoY) (Jul),Previous_Retail Control (MoM) (Jul),1.0000000000000036
Forecast_Retail Sales (YoY) (Jul),Previous_Retail Sales (MoM) (Jul),0.9999999999999999
Forecast_Retail Sales (YoY) (Jul),Previous_Retail Sales (YoY) (Jul),1.0000000000000027
Forecast_Retail Sales (YoY) (Jul),Previous_Retail Sales Ex Gas/Autos (MoM) (Jul),1.0000000000000022
Forecast_Retail Sales (YoY) (Jun),Forecast_Core Retail Sales (MoM) (Jun),0.9999999999999977
Forecast_Retail Sales (YoY) (Jun),Forecast_Retail Control (MoM) (Jun),-1.000000000000002
Forecast_Retail Sales (YoY) (Jun),Forecast_Retail Sales (MoM) (Jun),0.9999999999999948
Forecast_Retail Sales (YoY) (Jun),Forecast_Retail Sales Ex Gas/Autos (MoM) (Jun),-0.9999999999999948
Forecast_Retail Sales (YoY) (Jun),Previous_Core Retail Sales (MoM) (Jun),0.9999999999999977
Forecast_Retail Sales (YoY) (Jun),Previous_Retail Control (MoM) (Jun),-0.9999999999999948
Forecast_Retail Sales (YoY) (Jun),Previous_Retail Sales (MoM) (Jun),0.9999999999999948
Forecast_Retail Sales (YoY) (Jun),Previous_Retail Sales (YoY) (Jun),0.9999999999999998
Forecast_Retail Sales (YoY) (Jun),Previous_Retail Sales Ex Gas/Autos (MoM) (Jun),0.9999999999999977
Forecast_Retail Sales (YoY) (Mar),Forecast_Export Price Index (MoM) (Mar),0.999999999999994
Forecast_Retail Sales (YoY) (Mar),Forecast_Import Price Index (MoM) (Mar),0.980584096844232
Forecast_Retail Sales (YoY) (Mar),Forecast_Retail Sales (MoM) (Mar),0.8944677251741253
Forecast_Retail Sales (YoY) (Mar),Previous_Core Retail Sales (MoM) (Mar),0.8480657641723182
Forecast_Retail Sales (YoY) (Mar),Previous_Export Price Index (MoM) (Mar),0.8681878118855778
Forecast_Retail Sales (YoY) (Mar),Previous_Import Price Index (MoM) (Mar),0.970148969309926
Forecast_Retail Sales (YoY) (Mar),Previous_Retail Control (MoM) (Mar),0.7072669594151673
Forecast_Retail Sales (YoY) (Mar),Previous_Retail Sales (MoM) (Mar),0.9701360406292564
Forecast_Retail Sales (YoY) (Mar),Previous_Retail Sales (YoY) (Mar),0.8386471905169987
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Forecast_Retail Control (MoM) (Apr),1.0
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Forecast_Retail Sales (MoM) (Apr),-0.7069465666651329
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Forecast_Retail Sales (YoY) (Apr),-0.9999999999999968
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Previous_Core Retail Sales (MoM) (Apr),0.7894570653912364
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Previous_Retail Sales (MoM) (Apr),0.8779453303745528
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Previous_Retail Sales (YoY) (Apr),-0.7200063281321454
Forecast_Retail Sales Ex Gas/Autos (MoM) (Apr),Previous_Retail Sales Ex Gas/Autos (MoM) (Apr),0.8088282787809008
